tweet_id,tweet,name,year,month,stage,rating
793210959003287553,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,Maude,2016,10,None,10.0
793195938047070209,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,Lily,2016,10,puppoNone,12.0
793180763617361921,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,Newt,2016,10,None,11.0
793165685325201412,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,Benji,2016,10,None,12.0
793150605191548928,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,Nida,2016,10,None,11.0
793135492858580992,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,None,2016,10,None,13.0
793120401413079041,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",Robin,2016,10,None,11.0
792913359805018113,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,,2016,10,None,13.0
792883833364439040,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,Bailey,2016,10,None,12.0
792773781206999040,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,Monster,2016,10,None,12.0
792394556390137856,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,BeBe,2016,10,None,12.0
792050063153438720,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,Remus,2016,10,None,11.0
791774931465953280,Vine will be deeply missed. This was by far my favorite one. 14/10 https://t.co/roqIxCvEB3,None,2016,10,None,14.0
791672322847637504,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,None,2016,10,None,13.0
791406955684368384,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,Levi,2016,10,None,12.0
791312159183634433,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,Mabel,2016,10,None,12.0
790987426131050500,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,Misty,2016,10,None,12.0
790946055508652032,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,Betty,2016,10,puppoNone,12.0
790698755171364864,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,Mosby,2016,10,None,12.0
790581949425475584,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,Duke,2016,10,None,11.0
790337589677002753,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,Maggie,2016,10,None,12.0
790277117346975746,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,Bruce,2016,10,None,11.0
789986466051088384,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,Happy,2016,10,None,12.0
789903600034189313,This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H,Ralphy,2016,10,pupperNone,13.0
789628658055020548,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,Eli,2016,10,None,13.0
789599242079838210,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,Brownie,2016,10,None,12.0
789530877013393408,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,Rizzy,2016,10,None,12.0
789314372632018944,"HE WAS JUST A LIL SLEEPY FROM BEING SUCH A GOOD DOGGI ALL THE TIME MISTAKES HAPPEN 13/10
https://t.co/G2ms0A5jWM",None,2016,10,None,13.0
789268448748703744,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,Stella,2016,10,None,10.0
789137962068021249,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,Bo,2016,10,None,12.0
788908386943430656,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",Lucy,2016,10,None,11.0
788765914992902144,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,Butter,2016,10,None,12.0
788412144018661376,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,Dexter,2016,10,None,11.0
788178268662984705,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,None,2016,10,None,13.0
788150585577050112,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,Leo,2016,10,None,13.0
788039637453406209,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,None,2016,10,None,12.0
787810552592695296,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,Frank,2016,10,None,11.0
787717603741622272,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,Tonks,2016,10,puppoNone,13.0
787397959788929025,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,Moose,2016,10,None,11.0
787322443945877504,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,Lincoln,2016,10,None,10.0
786963064373534720,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,Rory,2016,10,None,12.0
786664955043049472,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",None,2016,10,None,12.0
786595970293370880,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,Dale,2016,10,None,11.0
786363235746385920,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,Rizzo,2016,10,doggo,13.0
786286427768250368,This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit,Arnie,2016,10,None,12.0
786233965241827333,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,Mattie,2016,10,None,11.0
785927819176054784,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,Lucy,2016,10,None,12.0
785872687017132033,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,Rusty,2016,10,None,12.0
785639753186217984,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,Pinot,2016,10,"floofer,doggo",10.0
785533386513321988,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,Dallas,2016,10,None,11.0
785515384317313025,"Today, 10/10, should be National Dog Rates Day",None,2016,10,None,10.0
785264754247995392,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,Doc,2016,10,None,12.0
785170936622350336,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,Hero,2016,10,None,11.0
784826020293709826,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,Rusty,2016,10,None,13.0
784517518371221505,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,Frankie,2016,10,None,11.0
784431430411685888,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,Stormy,2016,10,None,12.0
784183165795655680,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,Reginald,2016,10,puppoNone,12.0
784057939640352768,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,Balto,2016,10,None,12.0
783839966405230592,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,Riley,2016,10,None,13.0
783821107061198850,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,Mairi,2016,10,None,12.0
783695101801398276,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,Loomis,2016,10,None,12.0
783466772167098368,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,Finn,2016,10,None,11.0
783391753726550016,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,Godi,2016,10,None,13.0
783334639985389568,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,Dave,2016,10,None,12.0
783085703974514689,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,Earl,2016,10,None,11.0
782969140009107456,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,Cali,2016,10,None,12.0
782747134529531904,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,Deacon,2016,10,doggo,11.0
782722598790725632,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",Penny,2016,10,None,10.0
782598640137187329,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,Timmy,2016,10,None,11.0
782305867769217024,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,Sampson,2016,10,doggo,12.0
781955203444699136,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,Chipson,2016,9,None,11.0
781661882474196992,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,None,2016,9,None,5.0
781655249211752448,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7,Combo,2016,9,doggo,11.0
781524693396357120,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,None,2016,9,None,12.0
781308096455073793,"Pupper butt 1, Doggo 0. Both 12/10 https://t.co/WQvcPEpH2u",None,2016,9,"floofer,doggo",12.0
781251288990355457,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,Oakley,2016,9,None,11.0
781163403222056960,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",None,2016,9,None,10.0
780931614150983680,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,None,2016,9,puppoNone,13.0
780858289093574656,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",Dash,2016,9,None,10.0
780800785462489090,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,Koda,2016,9,None,11.0
780601303617732608,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,Hercules,2016,9,None,12.0
780543529827336192,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,None,2016,9,None,12.0
780459368902959104,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",Bear,2016,9,None,11.0
780192070812196864,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,None,2016,9,None,11.0
780074436359819264,Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy  https://t.co/dVm5Hgdpeb,None,2016,9,doggo,10.0
779834332596887552,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,Scout,2016,9,None,11.0
779377524342161408,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,None,2016,9,pupperNone,12.0
779123168116150273,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,Reggie,2016,9,None,12.0
779056095788752897,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,None,2016,9,None,13.0
778990705243029504,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,Jay,2016,9,None,11.0
778764940568104960,"Oh my god it's Narcos but Barkos. 13/10 someone please make this happen
https://t.co/tird9cIlzB",None,2016,9,None,13.0
778748913645780993,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",Mya,2016,9,None,11.0
778650543019483137,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",Strider,2016,9,None,10.0
778624900596654080,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,Penny,2016,9,None,11.0
778408200802557953,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,None,2016,9,None,14.0
778383385161035776,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,Nala,2016,9,None,13.0
778286810187399168,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,Stanley,2016,9,None,11.0
778039087836069888,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,None,2016,9,pupperNone,12.0
777885040357281792,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,Wesley,2016,9,None,3.0
777684233540206592,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",None,2016,9,None,12.0
777621514455814149,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,Derek,2016,9,None,12.0
777189768882946048,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,Jeffrey,2016,9,None,12.0
776813020089548800,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,Solomon,2016,9,None,12.0
776477788987613185,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,Huck,2016,9,pupperNone,11.0
776218204058357768,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,None,2016,9,flooferNone,13.0
776201521193218049,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,O,2016,9,None,10.0
776113305656188928,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,Sampson,2016,9,pupperNone,11.0
776088319444877312,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,None,2016,9,None,10.0
775842724423557120,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,Blue,2016,9,None,12.0
775733305207554048,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,Anakin,2016,9,doggo,11.0
775729183532220416,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,None,2016,9,None,13.0
775364825476165632,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,Finley,2016,9,doggo,11.0
775350846108426240,This is Maximus. A little rain won't stop him. He will persevere. 12/10 innovative af  https://t.co/2OmDMAkkou,Maximus,2016,9,None,12.0
775085132600442880,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,Tucker,2016,9,None,13.0
774757898236878852,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,Finley,2016,9,None,12.0
774639387460112384,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,Sprinkles,2016,9,None,10.0
774314403806253056,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,None,2016,9,None,14.0
773985732834758656,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,Winnie,2016,9,pupperNone,11.0
773922284943896577,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",Heinrich,2016,9,None,12.0
773704687002451968,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,Loki,2016,9,None,12.0
773670353721753600,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,Shakespeare,2016,9,None,10.0
773547596996571136,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,Chelsea,2016,9,pupperNone,11.0
773308824254029826,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,Bungalo,2016,9,None,12.0
773247561583001600,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,Chip,2016,9,None,10.0
773191612633579521,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,Grey,2016,9,None,12.0
772877495989305348,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,None,2016,9,None,11.0
772826264096874500,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",Roosevelt,2016,9,None,11.0
772581559778025472,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,,2016,9,None,10.0
772193107915964416,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,Willem,2016,9,pupperNone,12.0
772152991789019136,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,None,2016,9,None,10.0
772117678702071809,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,Jack,2016,9,None,12.0
772114945936949249,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,Finn,2016,9,None,10.0
772102971039580160,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,Penny,2016,9,None,11.0
771908950375665664,"Doggo will persevere. 13/10
https://t.co/yOVzAomJ6k",None,2016,9,doggo,13.0
771770456517009408,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,Davey,2016,9,None,11.0
771500966810099713,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,Dakota,2016,9,None,12.0
771380798096281600,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,Fizz,2016,9,None,11.0
771136648247640064,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,Dixie,2016,9,None,11.0
771102124360998913,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,Charlie,2016,8,None,12.0
771014301343748096,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,None,2016,8,None,7.0
770787852854652928,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,Winston,2016,8,None,10.0
770772759874076672,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,Sebastian,2016,8,None,11.0
770655142660169732,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,very,2016,8,None,11.0
770414278348247044,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,Al,2016,8,None,11.0
770293558247038976,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,Jackson,2016,8,None,10.0
770069151037685760,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,Carbon,2016,8,None,10.0
769940425801170949,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,Klein,2016,8,None,12.0
769695466921623552,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,Titan,2016,8,None,13.0
769212283578875904,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,DonDon,2016,8,None,12.0
768970937022709760,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,Kirby,2016,8,None,12.0
768855141948723200,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,Jesse,2016,8,None,11.0
768609597686943744,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,Lou,2016,8,None,10.0
768596291618299904,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,Oakley,2016,8,None,12.0
768473857036525572,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,Chevy,2016,8,None,11.0
768193404517830656,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,Gerald,2016,8,doggo,8.0
767884188863397888,This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,Tito,2016,8,None,10.0
767754930266464257,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,Philbert,2016,8,None,11.0
767500508068192258,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,Louie,2016,8,None,12.0
767191397493538821,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,None,2016,8,doggo,13.0
767122157629476866,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,Rupert,2016,8,None,13.0
766793450729734144,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,Rufus,2016,8,None,10.0
766693177336135680,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,Brudge,2016,8,None,11.0
766423258543644672,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,Shadoe,2016,8,None,9.0
766313316352462849,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0,Oscar,2016,8,None,12.0
766069199026450432,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,Juno,2016,8,None,12.0
766008592277377025,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,Angel,2016,8,None,11.0
765719909049503744,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,Brat,2016,8,None,12.0
765669560888528897,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR,Tove,2016,8,None,12.0
765395769549590528,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,my,2016,8,None,13.0
765371061932261376,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,Louie,2016,8,pupperNone,11.0
765222098633691136,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,Gromit,2016,8,None,10.0
764857477905154048,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,Aubie,2016,8,None,12.0
764259802650378240,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,Kota,2016,8,None,10.0
763837565564780549,This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,Alfie,2016,8,None,11.0
763183847194451968,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,Clark,2016,8,None,8.0
763103485927849985,This is Belle. She's a Butterflop Hufflepoof. Rarer than most. Having trouble with car seat. 10/10 perturbed af https://t.co/VIXT3D26VM,Belle,2016,8,None,10.0
762699858130116608,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,Leela,2016,8,None,11.0
762471784394268675,Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha) https://t.co/pA4MDKwRci,Glenn,2016,8,None,12.0
